DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2021-06,336704,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2021-07,707553,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2021-08,804884,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2021-09,726886,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2021-10,656647,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2021-11,558583,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2021-12,497756,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-01,354536,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-02,450152,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-03,624668,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-04,826412,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-05,960604,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-06,1290330,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-07,1566550,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-08,1532626,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-09,1311069,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-10,1059011,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-11,775670,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2022-12,838465,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-01,672781,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-02,707377,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-03,905336,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-04,1084566,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-05,1178388,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-06,1585351,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-07,1868571,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-08,1858895,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-09,1664407,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-10,1342190,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-11,1025535,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2023-12,1109435,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-01,869789,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-02,979695,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-03,1204405,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-04,1284474,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-05,1440006,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-06,1862583,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-07,2134479,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-08,2105685,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-09,1871703,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-10,1545095,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-11,1198413,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2024-12,1363379,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2025-01,989870,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2025-02,1037732,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2025-03,1242508,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2025-04,1421184,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2025-05,1572069,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2025-06,1966068,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2025-07,2223617,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2025-08,2233257,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2025-09,2012755,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Czechia,2025-10,1725494,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-01,8120599,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-02,7929400,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-03,9293845,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-04,9437980,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-05,10216422,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-06,11129929,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-07,11811781,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-08,12751516,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-09,12511853,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-10,12212215,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-11,9431720,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2003-12,8462915,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-01,8576605,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-02,8891971,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-03,10577213,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-04,10827424,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-05,12118886,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-06,12356236,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-07,13398645,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-08,13986518,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-09,14002051,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-10,13735408,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-11,10332706,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2004-12,9310908,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-01,9394443,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-02,9176394,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-03,11402478,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-04,11775661,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-05,13198940,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-06,13518964,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-07,14674703,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-08,14832259,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-09,14855711,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-10,14376653,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-11,10901077,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2005-12,10020786,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-01,9847893,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-02,9551423,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-03,11752607,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-04,12823951,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-05,13922058,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-06,14801490,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-07,15438346,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-08,15457358,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-09,15563812,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-10,14845977,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-11,11461572,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2006-12,10787937,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-01,10512977,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-02,10318135,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-03,12958489,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-04,13254501,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-05,14555201,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-06,15221095,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-07,16455965,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-08,16415317,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-09,16332922,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-10,15921650,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-11,12430957,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2007-12,11467406,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-01,11109545,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-02,11329192,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-03,13289122,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-04,13701302,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-05,15426473,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-06,15580700,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-07,16572386,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-08,16324138,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-09,16134952,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-10,15610547,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-11,11751980,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2008-12,10933539,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-01,10132367,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-02,10006030,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-03,12112953,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-04,13140856,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-05,14249792,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-06,14768934,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-07,16167461,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-08,15978151,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-09,15455232,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-10,15442155,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-11,11887670,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2009-12,11273637,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-01,10451175,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-02,10181119,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-03,13309884,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-04,11041546,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-05,15386135,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-06,15804905,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-07,17325506,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-08,17178066,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-09,17016587,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-10,16847750,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-11,12821926,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2010-12,11439224,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-01,11227782,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-02,10829844,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-03,13311397,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-04,14348453,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-05,16076934,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-06,16418960,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-07,17890578,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-08,17350215,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-09,17466784,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-10,16951166,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-11,13061518,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2011-12,12189448,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-01,11478919,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-02,11096369,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-03,13799930,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-04,14684086,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-05,16241778,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-06,16983979,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-07,18413930,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-08,17952385,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-09,17784507,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-10,17172212,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-11,12848287,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2012-12,11798681,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-01,11020342,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-02,10846357,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-03,13820925,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-04,14654029,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-05,16665164,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-06,17265365,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-07,18367186,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-08,18374324,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-09,18155621,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-10,17618392,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-11,13044791,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2013-12,12047238,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2014-01,11405505,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2014-02,11154078,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2014-03,13663456,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2014-04,15085583,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2014-05,16903734,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2014-06,17836739,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,Germany,2014-07,18597271,,
